id_tramite,nombre_tramite,organo_rector,fecha_publicacion_produccion,marca_arancelado,link_de_acceso,validador_identidad
5518,Solicitud de Dictamen Técnico para Proyectos Tecnológicos del Sector Público Nacional – ONTI,Jefatura de Gabinete de Ministros,2021-10-14,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5518,"Mi argentina,AFIP"
5520,Inscripción al Registro de Entidades Previsionales,Ministerio de Capital Humano,2021-10-15,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5520,"Mi argentina,AFIP"
5521,Certificado de años de servicio,Ministerio de Seguridad Nacional,2021-10-19,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5521,"Mi argentina,AFIP"
5522,Solicitud de derecho a haber de pasividad,Ministerio de Seguridad Nacional,2021-10-19,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5522,"Mi argentina,AFIP"
5523,Reconocimiento de Servicios,Ministerio de Seguridad Nacional,2021-10-19,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5523,"Mi argentina,AFIP"
5524,Inscripción al Registro Público Único de Operadores de Fauna Silvestre,Jefatura de Gabinete de Ministros,2021-10-19,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5524,"Mi argentina,AFIP"
5525,Modificación de Datos del Registro Público Único de Operadores de Fauna Silvestre,Jefatura de Gabinete de Ministros,2021-10-20,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5525,"Mi argentina,AFIP"
5527,Presentación de Informes de Interventores y Administradores Provisorios,Ministerio de Salud,2021-10-25,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5527,"Mi argentina,AFIP"
5528,Programa Jóvenes y PyMEs “Te Sumo” -  Aporte SEPyME,Ministerio de Economía,2021-10-27,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5528,"Mi argentina,AFIP"
5529,"Presentación de Comprobantes de Pago de Derecho único de Extracción, Inspectores Embarcados, Reserva de Administración y Comprobantes de Planes de Facilidades de Pago",Ministerio de Economía,2021-10-28,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5529,AFIP
5530,Convocatoria de Proyectos - Ciencias del comportamiento aplicadas a Políticas Públicas,Jefatura de Gabinete de Ministros,2021-10-28,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5530,"Mi argentina,AFIP"
5531,Transferencia Definitiva de CITC,Ministerio de Economía,2021-10-28,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5531,AFIP
5532,Locación de Buque Pesquero con CITC,Ministerio de Economía,2021-10-28,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5532,AFIP
5533,Transferencia Temporal de CITC,Ministerio de Economía,2021-10-28,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5533,AFIP
5534,Inscripción al Registro Nacional de Empresas Recuperadas (RENACER),Ministerio de Capital Humano,2021-11-01,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5534,"Mi argentina,AFIP"
5535,Asistencia Financiera FONDEP - Programa Música Argentina Para el Mundo,Ministerio de Economía,2021-11-01,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5535,"Mi argentina,AFIP"
5536,Convocatoria de Proyectos Innovadores para la Educación y el Trabajo del Futuro,Jefatura de Gabinete de Ministros,2021-11-01,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5536,"Mi argentina,AFIP"
5537,Asociatividad - Presentación y ejecución del Plan Estratégico Asociativo para el Programa de Promoción y Fortalecimiento de la Asociatividad para la Competitividad MiPyME,Ministerio de Economía,2021-11-02,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5537,"Mi argentina,AFIP"
5538,Asociatividad - Presentación y ejecución del Proyecto de Inversión para el Programa de Promoción y Fortalecimiento de la Asociatividad para la Competitividad MiPyME,Ministerio de Economía,2021-11-02,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5538,"Mi argentina,AFIP"
5539,Presentación de Proyectos de Fortalecimiento de Cooperativas de Reciclado,Ministerio de Economía,2021-11-03,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5539,"Mi argentina,AFIP"
5540,Pago de Aporte Fondo para la Promoción de la Economía del Conocimiento (FONPEC),Ministerio de Economía,2021-11-03,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5540,AFIP
5542,Informar Paradas Biológicas,Ministerio de Economía,2021-11-08,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5542,AFIP
5543,Rendición de Acceso a Conectividad para Instituciones Públicas (S.U.),Jefatura de Gabinete de Ministros,2021-11-11,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5543,"Mi argentina,AFIP"
5544,Certificaciones de Firma registrada ante el Registro Nacional de Cultos,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",2021-11-15,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5544,"DNI,Mi argentina,ANSES,AFIP"
5545,Oficio Judicial ante el Ministerio de Desarrollo Territorial y Hábitat,Ministerio de Economía,2021-11-15,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5545,"DNI,Mi argentina,ANSES,AFIP"
5547,Constancia de Vigencia de Inscripción ante el Registro Nacional de Cultos,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",2021-11-16,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5547,"DNI,Mi argentina,ANSES,AFIP"
5548,Solicitud de Perfiles Cupo Laboral Travesti-Trans,Ministerio de Justicia,2021-11-16,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5548,"Mi argentina,AFIP"
5549,Rendición de Cuentas Administrativas del Ministerio de Salud,Ministerio de Salud,2021-11-25,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5549,"Mi argentina,AFIP"
5551,Programa Conectando con Vos,Jefatura de Gabinete de Ministros,2021-11-29,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5551,"Mi argentina,AFIP"
5553,Solicitud de Tipificación de Entidad de Medicina Prepaga,Ministerio de Salud,2021-12-02,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5553,"Mi argentina,AFIP"
5554,REGIMEN ESPECIAL PARA EMISORAS DE BAJA POTENCIA – ARTICULO 49 LEY 26.522,Jefatura de Gabinete de Ministros,2021-12-03,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5554,"Mi argentina,AFIP"
5555,Modificación de datos del Registro Nacional de Empresas Recuperadas,Ministerio de Capital Humano,2021-12-03,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5555,"Mi argentina,AFIP"
5556,Autorización de Importación/Exportación de Productos con Mercurio Añadido comprendidos en el Convenio de Minamata,Jefatura de Gabinete de Ministros,2021-12-03,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5556,"Mi argentina,AFIP"
5558,Inscripción al Registro Nacional de Certificadoras y Laboratorios de Ensayo y Calibración (RENACLAB),Ministerio de Economía,2021-12-06,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5558,AFIP
5560,Solicitud de Planes de facilidades de pago - DUE /CITC,Ministerio de Economía,2021-12-07,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5560,AFIP
5561,Símbolo Internacional de Acceso - Registro de Certificado de Discapacidad sin código de barras,Ministerio de Salud,2021-12-09,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5561,"Mi argentina,AFIP"
5564,Solicitud de Inclusión al Régimen de Fomento de Inversión para las Exportaciones,Ministerio de Economía,2021-12-20,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5564,"Mi argentina,AFIP"
5565,"Solicitud de Inscripción al REGISTRO DE EMPRESAS PRESTADORAS DE SERVICIOS AL PRO.DE.CO (Programa de Descontaminación, Compactación y Disposición Final)",Ministerio de Seguridad Nacional,2021-12-20,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5565,"Mi argentina,AFIP"
5566,Presentación de Información y Documentación en Procesos de Auditorías EcoFin,Jefatura de Gabinete de Ministros,2021-12-20,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5566,"Mi argentina,AFIP"
5567,Inscripción de Prototipos de Construcciones Alternativas del Programa Casa Propia,Ministerio de Economía,2021-12-23,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5567,"Mi argentina,AFIP"
5569,Declaración Jurada de Actividades al Egreso de la Función Pública,Ministerio de Justicia,2021-12-28,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5569,"Mi argentina,AFIP"
5570,Solicitud de Reimportación de Recursos o Productos Pesqueros (para devolución de stock),Ministerio de Economía,2021-12-30,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5570,AFIP
5571,Presentación Aportes No Reembolsables Destinados a la Ampliación de Infraestructura de Conectividad para Clubes de Barrio y de Pueblo - Programa “Clubes en Red’,Jefatura de Gabinete de Ministros,2022-01-06,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5571,"Mi argentina,AFIP"
5572,"Autorización de Importación/Exportación de Mercurio Elemental, sus Mezclas y Compuestos comprendidos en el Convenio de Minamata",Jefatura de Gabinete de Ministros,2022-01-12,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5572,"Mi argentina,AFIP"
5573,Acreditación de Cumplimiento Anual del Régimen de Promoción de la Economía del Conocimiento,Ministerio de Economía,2022-01-19,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5573,AFIP
5574,Solicitud de Baja del Registro Nacional de Beneficiarios del Régimen de Promoción de la Economía del Conocimiento,Ministerio de Economía,2022-01-19,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5574,AFIP
5575,Baja al Registro Nacional de Empresas Recuperadas,Ministerio de Capital Humano,2022-01-27,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5575,"Mi argentina,AFIP"
5576,Solicitud de Apostilla/Legalización para documentos comerciales,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",2022-01-27,ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5576,"Mi argentina,AFIP"
5577,Solicitud de Haberes Devengados,Ministerio de Seguridad Nacional,2022-01-28,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5577,"DNI,Mi argentina,ANSES,AFIP"
5578,Solicitud Beneficio de Pensión,Ministerio de Seguridad Nacional,2022-01-28,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5578,"Mi argentina,AFIP"
5579,Solicitud de Suspensión de Haber por Dto N° 894/01,Ministerio de Seguridad Nacional,2022-01-28,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5579,"Mi argentina,AFIP"
5580,Actualización del Registro Nacional de Certificadoras y Laboratorios de Ensayo y Calibración (RENACLAB),Ministerio de Economía,2022-01-28,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5580,AFIP
5582,Otras presentaciones – Gerencia Control Económico Financiero,Ministerio de Salud,2022-02-02,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5582,"Mi argentina,AFIP"
5583,Obtención Licencia de Configuración Ambiental (LCA) Vehículos Categoría L,Jefatura de Gabinete de Ministros,2022-02-04,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5583,"Mi argentina,AFIP"
5584,"Actualización Licencia de Configuración Ambiental (LCA) Vehículos Categoría L, Técnica, Con cambios",Jefatura de Gabinete de Ministros,2022-02-04,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5584,"Mi argentina,AFIP"
5585,"Actualización Licencia de Configuración Ambiental (LCA) Vehículos Categoría L, Administrativa/Técnica Sin Cambios",Jefatura de Gabinete de Ministros,2022-02-04,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5585,"Mi argentina,AFIP"
5586,Presentación Vehículos Categoría L PRE-EURO 2 o Eléctricos Existentes,Jefatura de Gabinete de Ministros,2022-02-07,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5586,"Mi argentina,AFIP"
5587,Actualización Vehículos Categoría L en Condición PRE-EURO 2 o Eléctricos Existentes,Jefatura de Gabinete de Ministros,2022-02-07,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5587,"Mi argentina,AFIP"
5588,Solicitud de ensayos de aprobación de modelo,Ministerio de Economía,2022-02-07,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5588,"Mi argentina,AFIP"
5589,Certificado de Antecedentes Penales,Ministerio de Seguridad Nacional,2022-02-07,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5589,"Mi argentina,AFIP"
5590,Distinción a la Producción Verde,Ministerio de Economía,2022-02-10,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5590,"Mi argentina,AFIP"
5591,Gestión de Personas Usuarias,Ministerio de Salud,2022-02-10,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5591,"Mi argentina,AFIP"
5592,Solicitud de Exención al Régimen de Importación de Pilas y Baterías,Jefatura de Gabinete de Ministros,2022-02-14,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5592,"Mi argentina,AFIP"
5593,Reconocimiento de Laboratorios de Ensayo/Medición para la Industria Automotriz -RELIAU,Ministerio de Economía,2022-02-14,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5593,AFIP
5594,Solicitud de Subsidios para Gastos Corrientes - CONABIP,Secretaría de Cultura,2022-02-15,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5594,"DNI,Mi argentina,ANSES,AFIP"
5595,Solicitud de Matriculación ante el Ministerio de Salud,Ministerio de Salud,2022-02-22,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5595,"DNI,Mi argentina,ANSES,AFIP"
5596,Solicitud de Baja del Registro Nacional de Certificadoras y Laboratorios de Ensayo y Calibración (RENACLAB),Ministerio de Economía,2022-02-24,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5596,AFIP
5599,Presentación de Estados Intermedios de Empresas de Medicina Prepaga,Ministerio de Salud,2022-02-24,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5599,"Mi argentina,AFIP"
5601,Compartición de Infraestructura Pasiva - CONVENIOS,Jefatura de Gabinete de Ministros,2022-03-01,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5601,"Mi argentina,AFIP"
5602,Compartición de Infraestructura Pasiva - CONFLICTOS,Jefatura de Gabinete de Ministros,2022-03-01,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5602,"Mi argentina,AFIP"
5603,Solicitud de Clasificación de Recursos o Productos Pesqueros en Planta de Procesamiento,Ministerio de Economía,2022-03-02,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5603,AFIP
5604,Solicitud de subsidio para el Programa Libro % - CONABIP,Secretaría de Cultura,2022-03-04,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5604,"DNI,Mi argentina,ANSES,AFIP"
5605,Rendición de cuentas en el Ministerio de Cultura-Secretaría de Desarrollo Cultural,Secretaría de Cultura,2022-03-04,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5605,"DNI,Mi argentina,ANSES,AFIP"
5606,Rendición de cuentas en el Ministerio de Cultura-Secretaría de Gestión Cultural,Secretaría de Cultura,2022-03-04,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5606,"DNI,Mi argentina,ANSES,AFIP"
5607,Rendición de cuentas en el Ministerio de Cultura-Secretaría de Patrimonio Cultural,Secretaría de Cultura,2022-03-04,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5607,"DNI,Mi argentina,ANSES,AFIP"
5608,Rendición de cuentas en el Ministerio de Cultura-Subsecretaría de Gestión de Espacios y Proyectos Especiales,Secretaría de Cultura,2022-03-04,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5608,"DNI,Mi argentina,ANSES,AFIP"
5609,"Rendición de cuentas de convenios con universidades, organismos internacionales y otros en el Ministerio de Cultura de Nación",Ministerio de Capital Humano,2022-03-04,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5609,"Mi argentina,AFIP"
5610,Denuncia de Interferencias sobre Servicios No Esenciales DNCYF,Jefatura de Gabinete de Ministros,2022-03-08,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5610,"Mi argentina,AFIP"
5611,Información sobre afectación Masiva del Servicio TIC,Jefatura de Gabinete de Ministros,2022-03-08,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5611,"Mi argentina,AFIP"
5612,"Descargos, Recursos y Presentaciones de Información en Procesos Sancionatarios de la Dirección Nacional de Control y Fiscalización",Jefatura de Gabinete de Ministros,2022-03-08,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5612,"Mi argentina,AFIP"
5613,Corte de Interconexión,Jefatura de Gabinete de Ministros,2022-03-08,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5613,"Mi argentina,AFIP"
5614,Información sobre Inicio de Prestación DNCYF,Jefatura de Gabinete de Ministros,2022-03-08,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5614,"Mi argentina,AFIP"
5615,Presentación de documentación Asamblea Autoconvocada – Cooperativas,Ministerio de Capital Humano,2022-03-09,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5615,"Mi argentina,AFIP"
5616,Solicitud de Aplicación de Factores de Conversión Específicos para Productos Pesqueros Elaborados a Bordo de Buques Pesqueros,Ministerio de Economía,2022-03-11,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5616,AFIP
5617,Ejecución de Proyectos - Programa PROCER Centros Tecnológicos,Ministerio de Economía,2022-03-11,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5617,"Mi argentina,AFIP"
5620,Renovación – Inventario Nacional de Bienes Informáticos y Servicios Tecnológicos (INBIST),Jefatura de Gabinete de Ministros,2022-03-23,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5620,"Mi argentina,AFIP"
5621,CONVOCATORIA EMPRESAS PÚBLICAS PROYECTOS INNOVADORES - FONDEP,Ministerio de Economía,2022-04-01,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5621,"Mi argentina,AFIP"
5623,Requerimiento de actuación administrativa seguro por desempleo – Prestación por desempleo (para personas que residan en Ciudad Autónoma de Buenos Aires o hayan trabajado en ella),Ministerio de Capital Humano,2022-04-06,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5623,"DNI,Mi argentina,ANSES,AFIP"
5624,SIRECO - Solicitud de Autorización Apertura de Cuenta Oficial,Ministerio de Economía,2022-04-06,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5624,AFIP
5625,SIRECO - Solicitud de apertura de cuenta recaudadora CUT (bancaria o nominal),Ministerio de Economía,2022-04-06,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5625,AFIP
5626,SIRECO - Solicitud de Adecuación de Denominación de Cuentas,Ministerio de Economía,2022-04-07,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5626,AFIP
5627,SIRECO - Solicitud de Prórroga para Operar Cuenta Bancaria,Ministerio de Economía,2022-04-07,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5627,AFIP
5628,SIRECO - Solicitud de Cierre de Cuenta Recaudadora CUT (Bancaria o Nominal),Ministerio de Economía,2022-04-07,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5628,AFIP
5629,SIRECO - Solicitud de Prórroga de Autorización de Apertura de Cuenta Oficial,Ministerio de Economía,2022-04-07,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5629,AFIP
5630,SIRECO - Solicitar / Informar a TGN - Varios,Ministerio de Economía,2022-04-07,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5630,AFIP
5632,Solicitud de Adhesión al Régimen del Decreto N° 727/21,Ministerio de Economía,2022-04-11,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5632,AFIP
5633,Programa Soluciona II,Ministerio de Economía,2022-04-12,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5633,AFIP
5634,Cumplimiento de Compromisos Asumidos Calamar Illex,Ministerio de Economía,2022-04-13,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5634,AFIP
5635,Habilitaciones y Renovaciones de Cédulas de Embarco,Ministerio de Economía,2022-04-13,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5635,AFIP
5636,Asistencia Económica a Subdistribuidoras de Gas Natural,Ministerio de Economía,2022-04-20,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5636,AFIP
5637,"Rendición de Cuentas por Fondos Transferidos a Provincias, Municipios y/u otros Entes para la Ejecución de Obras (General)",Ministerio de Economía,2022-04-20,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5637,"Mi argentina,AFIP"
5638,Programa de Promoción de Bicicletas Eléctricas (de pedaleo asistido),Ministerio de Economía,2022-04-22,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5638,"Mi argentina,AFIP"
5639,Contestación de Requerimiento para los Trámites Estatutarios,Ministerio de Economía,2022-04-25,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5639,"Mi argentina,AFIP"
5640,Afiliarse al Programa Federal Incluir Salud - Titulares de derecho,Ministerio de Salud,2022-04-27,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5640,"DNI,Mi argentina,ANSES,AFIP"
5641,Solicitud de modificación de datos - Programa Federal Incluir Salud - Afiliaciones - Titular de derecho,Ministerio de Salud,2022-04-27,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5641,"DNI,Mi argentina,ANSES,AFIP"
5642,Solicitud de baja del Programa Federal Incluir Salud - Afiliaciones - Titulares de Derecho,Ministerio de Salud,2022-04-27,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5642,"DNI,Mi argentina,ANSES,AFIP"
5643,Afiliarse al Programa Federal Incluir Salud - Familiares a cargo,Ministerio de Salud,2022-04-27,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5643,"DNI,Mi argentina,ANSES,AFIP"
5644,Solicitud de modificación de datos de familiares a cargo - Programa Federal Incluir Salud - Afiliaciones,Ministerio de Salud,2022-04-27,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5644,"DNI,Mi argentina,ANSES,AFIP"
5645,Solicitud de baja del Programa Federal Incluir Salud - Familiares a Cargo - Afiliaciones,Ministerio de Salud,2022-04-27,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5645,"DNI,Mi argentina,ANSES,AFIP"
5646,Solicitud de certificación para la exportación a la Unión Europea de alimentos compuestos mediante TRACES NT,Ministerio de Salud,2022-04-29,ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5646,"Mi argentina,AFIP"
5647,Contratación de consultores individuales en proyectos con financiamiento externo del Ministerio de Salud,Ministerio de Salud,2022-05-02,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5647,"Mi argentina,AFIP"
5648,Rendición de Subsidio - CONABIP,Secretaría de Cultura,2022-05-06,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5648,"DNI,Mi argentina,ANSES,AFIP"
5649,"Convocatoria: ""Potenciar Videojuegos""",Ministerio de Economía,2022-05-09,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5649,AFIP
5653,Rectificación/Actualización de Declaración Jurada de Actividades Anteriores a la Función Pública,Ministerio de Justicia,2022-05-15,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5653,"Mi argentina,AFIP"
5654,Inscripción de Declaración Jurada de Actividades Anteriores a la Función Pública,Ministerio de Justicia,2022-05-15,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5654,"Mi argentina,AFIP"
5655,Gestor de Sistema de Sellos y Advertencias Nutricionales,Ministerio de Salud,2022-05-16,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5655,"Mi argentina,AFIP"
5656,Registro Art. 3 Decreto Nº 156/2022 – Proceso transición de la televisión analógica al SISTEMA ARGENTINO DE TELEVISION DIGITAL TERRESTRE  (SATVD-T).,Jefatura de Gabinete de Ministros,2022-05-20,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5656,"Mi argentina,AFIP"
